Q,SQ
11.24455069,0.943291
11.24693212,0.944178
11.24931321,0.947879
11.25169395,0.948274
11.25407436,0.948008
11.25645442,0.945499
11.25883414,0.936489
11.26121351,0.926436
11.26359255,0.922146
11.26597123,0.920249
11.26834958,0.916271
11.27072758,0.915444
11.27310524,0.915128
11.27548256,0.915304
11.27785953,0.921914
11.28023616,0.928717
11.28261245,0.935162
11.28498839,0.943178
11.28736399,0.946552
11.28973924,0.94545
11.29211415,0.943487
11.29448872,0.940102
11.29686294,0.93841
11.29923682,0.943128
11.30161035,0.949279
11.30398354,0.954247
11.30635639,0.960257
11.30872889,0.961671
11.31110104,0.953825
11.31347286,0.939828
11.31584432,0.926093
11.31821545,0.919203
11.32058622,0.920221
11.32295666,0.923608
11.32532675,0.928206
11.32769649,0.935547
11.33006589,0.938228
11.33243494,0.934695
11.33480365,0.931837
11.33717201,0.930196
11.33954003,0.93387
11.3419077,0.944311
11.34427502,0.95231
11.346642,0.956397
11.34900864,0.960422
11.35137493,0.960805
11.35374087,0.954756
11.35610647,0.949418
11.35847172,0.951761
11.36083663,0.959571
11.36320119,0.970428
11.3655654,0.981136
11.36792927,0.988343
11.37029279,0.992896
11.37265596,0.992491
11.37501879,0.986895
11.37738127,0.981067
11.37974341,0.978912
11.3821052,0.979186
11.38446664,0.978167
11.38682773,0.976355
11.38918848,0.974047
11.39154888,0.972581
11.39390894,0.973454
11.39626864,0.97292
11.398628,0.969938
11.40098702,0.967426
11.40334568,0.967467
11.405704,0.966929
11.40806197,0.961089
11.41041959,0.951956
11.41277687,0.944037
11.4151338,0.940164
11.41749038,0.939265
11.41984661,0.938177
11.42220249,0.936138
11.42455803,0.938183
11.42691322,0.948381
11.42926806,0.958077
11.43162255,0.960424
11.43397669,0.958066
11.43633049,0.954041
11.43868394,0.950453
11.44103704,0.947712
11.44338979,0.948792
11.44574219,0.954551
11.44809424,0.962583
11.45044595,0.971761
11.4527973,0.976703
11.45514831,0.974313
11.45749897,0.966975
11.45984927,0.959656
11.46219923,0.955284
11.46454884,0.95299
11.46689811,0.95437
11.46924702,0.960302
11.47159558,0.965883
11.47394379,0.967845
11.47629166,0.969344
11.47863917,0.968615
11.48098634,0.966597
11.48333315,0.967588
11.48567962,0.964538
11.48802573,0.955548
11.4903715,0.950876
11.49271691,0.954427
11.49506198,0.957356
11.49740669,0.957255
11.49975105,0.960249
11.50209507,0.965168
11.50443873,0.970755
11.50678205,0.973833
11.50912501,0.969658
11.51146762,0.963636
11.51380988,0.962303
11.51615179,0.961338
11.51849335,0.95737
11.52083456,0.955589
11.52317542,0.959
11.52551593,0.965708
11.52785609,0.969239
11.53019589,0.963574
11.53253534,0.955378
11.53487445,0.955389
11.5372132,0.961559
11.5395516,0.96518
11.54188965,0.963872
11.54422734,0.960472
11.54656469,0.958191
11.54890168,0.955267
11.55123832,0.946546
11.55357461,0.935579
11.55591055,0.933389
11.55824614,0.939205
11.56058137,0.942223
11.56291625,0.943329
11.56525078,0.945365
11.56758496,0.948939
11.56991878,0.956228
11.57225225,0.965876
11.57458537,0.98085
11.57691814,0.99961
11.57925055,1.011883
11.58158262,1.011687
11.58391432,1.002534
11.58624568,0.990618
11.58857668,0.974734
11.59090733,0.958994
11.59323763,0.949085
11.59556757,0.944125
11.59789716,0.945926
11.6002264,0.95005
11.60255528,0.952402
11.60488382,0.956834
11.60721199,0.96447
11.60953982,0.969937
11.61186729,0.969452
11.6141944,0.968442
11.61652116,0.971744
11.61884757,0.981608
11.62117363,0.991136
11.62349933,0.990921
11.62582467,0.986863
11.62814967,0.982339
11.6304743,0.979938
11.63279859,0.9835
11.63512252,0.98634
11.63744609,0.982883
11.63976931,0.978635
11.64209218,0.977619
11.64441469,0.971203
11.64673684,0.958845
11.64905865,0.94857
11.65138009,0.942813
11.65370119,0.946406
11.65602192,0.957626
11.6583423,0.962109
11.66066233,0.956068
11.662982,0.952402
11.66530132,0.953206
11.66762028,0.952974
11.66993889,0.954079
11.67225714,0.955454
11.67457503,0.956501
11.67689257,0.957974
11.67920975,0.958353
11.68152658,0.957292
11.68384305,0.958801
11.68615917,0.965433
11.68847493,0.966959
11.69079033,0.959765
11.69310538,0.954096
11.69542007,0.951768
11.6977344,0.948966
11.70004838,0.948929
11.702362,0.958927
11.70467527,0.976213
11.70698818,0.989917
11.70930073,0.997928
11.71161293,0.998966
11.71392477,0.995787
11.71623625,0.996672
11.71854737,0.993292
11.72085814,0.980633
11.72316855,0.970681
11.72547861,0.967382
11.72778831,0.964194
11.73009765,0.960743
11.73240663,0.96427
11.73471525,0.973384
11.73702352,0.984122
11.73933143,0.994371
11.74163898,0.997041
11.74394618,0.994176
11.74625302,0.993831
11.7485595,0.99138
11.75086562,0.981095
11.75317138,0.971389
11.75547679,0.968421
11.75778183,0.967759
11.76008652,0.965453
11.76239085,0.961317
11.76469483,0.959113
11.76699844,0.961775
11.7693017,0.97008
11.7716046,0.980973
11.77390713,0.987451
11.77620931,0.988896
11.77851114,0.987904
11.7808126,0.985599
11.7831137,0.979434
11.78541445,0.972461
11.78771483,0.972262
11.79001486,0.973365
11.79231453,0.974084
11.79461384,0.977963
11.79691279,0.978421
11.79921137,0.969031
11.80150961,0.956069
11.80380748,0.952535
11.80610499,0.955361
11.80840214,0.962522
11.81069893,0.976885
11.81299536,0.986941
11.81529144,0.994042
11.81758715,1.005053
11.8198825,1.011697
11.82217749,1.007976
11.82447213,1.00246
11.8267664,1.00429
11.82906031,1.004332
11.83135386,0.997716
11.83364705,0.99267
11.83593988,0.994111
11.83823235,1.002206
11.84052446,1.012418
11.84281621,1.016933
11.8451076,1.012589
11.84739863,1.006487
11.84968929,0.999461
11.8519796,0.983081
11.85426954,0.960772
11.85655913,0.94579
11.85884835,0.945666
11.86113721,0.957033
11.86342571,0.972334
11.86571385,0.983658
11.86800162,0.987676
11.87028904,0.991649
11.87257609,0.995964
11.87486278,0.994135
11.87714911,0.988791
11.87943508,0.982871
11.88172069,0.977261
11.88400593,0.973735
11.88629082,0.969594
11.88857534,0.963193
11.89085949,0.960225
11.89314329,0.967587
11.89542672,0.980813
11.8977098,0.99272
11.8999925,1.000803
11.90227485,1.001375
11.90455683,0.99881
11.90683846,0.995561
11.90911971,0.987451
11.91140061,0.976632
11.91368114,0.97
11.91596131,0.970502
11.91824112,0.972288
11.92052057,0.973329
11.92279965,0.975279
11.92507836,0.976476
11.92735672,0.979757
11.92963471,0.984203
11.93191234,0.985337
11.9341896,0.986283
11.9364665,0.990975
11.93874304,0.999132
11.94101921,1.004152
11.94329502,1.002319
11.94557047,0.997217
11.94784555,0.989396
11.95012027,0.979126
11.95239462,0.971307
11.95466861,0.969039
11.95694224,0.968472
11.9592155,0.967008
11.9614884,0.968458
11.96376093,0.973545
11.9660331,0.978902
11.9683049,0.983481
11.97057634,0.985085
11.97284742,0.981574
11.97511813,0.976274
11.97738847,0.97267
11.97965845,0.969685
11.98192807,0.965953
11.98419732,0.966081
11.98646621,0.974633
11.98873473,0.984826
11.99100288,0.987056
11.99327067,0.981137
11.9955381,0.974094
11.99780515,0.968725
12.00007185,0.966617
12.00233818,0.96901
12.00460414,0.968823
12.00686974,0.967586
12.00913497,0.971845
12.01139983,0.975401
12.01366433,0.97009
12.01592846,0.962554
12.01819223,0.963486
12.02045563,0.967071
12.02271867,0.970975
12.02498134,0.979979
12.02724364,0.990118
12.02950558,1.001474
12.03176715,1.01054
12.03402835,1.008455
12.03628919,1.001296
12.03854966,0.999292
12.04080976,1.000772
12.0430695,0.999936
12.04532887,0.998964
12.04758787,0.998271
12.0498465,0.993752
12.05210477,0.986417
12.05436267,0.975149
12.05662021,0.964537
12.05887738,0.963062
12.06113418,0.966232
12.06339061,0.969989
12.06564667,0.977324
12.06790237,0.988303
12.0701577,0.997562
12.07241266,1.002361
12.07466726,1.007433
12.07692148,1.0115
12.07917534,1.011599
12.08142883,1.010004
12.08368196,1.008771
12.08593471,1.011467
12.0881871,1.016012
12.09043911,1.018681
12.09269076,1.020276
12.09494205,1.018793
12.09719296,1.013811
12.0994435,1.001401
12.10169368,0.981519
12.10394349,0.967948
12.10619293,0.965488
12.108442,0.968165
12.1106907,0.969733
12.11293903,0.971081
12.11518699,0.980699
12.11743459,0.995707
12.11968181,1.007317
12.12192867,1.013018
12.12417515,1.011484
12.12642127,1.006218
12.12866702,1.002251
12.1309124,0.997028
12.13315741,0.990006
12.13540204,0.990242
12.13764631,1.001773
12.13989021,1.017482
12.14213374,1.030554
12.1443769,1.038955
12.14661969,1.038216
12.14886212,1.030147
12.15110417,1.024421
12.15334585,1.018778
12.15558716,1.010586
12.15782809,1.00395
12.16006866,1.000721
12.16230886,0.99915
12.16454869,0.997255
12.16678815,0.996586
12.16902724,0.994229
12.17126595,0.99317
12.1735043,0.99382
12.17574227,0.989115
12.17797988,0.983276
12.18021711,0.977544
12.18245397,0.972257
12.18469046,0.969005
12.18692658,0.96951
12.18916233,0.975295
12.19139771,0.980926
12.19363271,0.987731
12.19586735,0.991209
12.19810161,0.986145
12.2003355,0.984901
12.20256902,0.98997
12.20480217,0.991783
12.20703495,0.991895
12.20926735,0.994824
12.21149938,0.994651
12.21373104,0.990915
12.21596233,0.992851
12.21819325,0.99657
12.22042379,0.996284
12.22265396,0.998542
12.22488376,1.003617
12.22711319,1.003652
12.22934224,0.997595
12.23157093,0.990364
12.23379924,0.983621
12.23602717,0.981064
12.23825474,0.988138
12.24048193,0.999976
12.24270875,1.006173
12.24493519,1.000121
12.24716126,0.990214
12.24938696,0.987089
12.25161229,0.985103
12.25383724,0.984096
12.25606182,0.990726
12.25828603,1.00716
12.26050986,1.027353
12.26273332,1.036573
12.26495641,1.029668
12.26717912,1.010782
12.26940146,0.992066
12.27162342,0.983232
12.27384501,0.978628
12.27606623,0.977144
12.27828708,0.982793
12.28050754,0.997054
12.28272764,1.009068
12.28494736,1.007258
12.28716671,1.001728
12.28938568,0.994944
12.29160428,0.985239
12.2938225,0.981631
12.29604035,0.983601
12.29825783,0.984612
12.30047493,0.983029
12.30269165,0.985289
12.304908,0.991916
12.30712398,0.996908
12.30933958,1.000797
12.31155481,1.004606
12.31376966,1.009892
12.31598413,1.017191
12.31819823,1.022776
12.32041196,1.019262
12.32262531,1.006784
12.32483828,0.997855
12.32705088,0.994266
12.32926311,0.987041
12.33147495,0.979343
12.33368643,0.981494
12.33589752,0.988368
12.33810824,0.988032
12.34031859,0.983268
12.34252856,0.978717
12.34473815,0.974887
12.34694737,0.974981
12.34915621,0.976858
12.35136468,0.976862
12.35357277,0.978603
12.35578048,0.985189
12.35798781,0.988636
12.36019477,0.983482
12.36240136,0.981712
12.36460756,0.989235
12.36681339,0.996759
12.36901885,0.999764
12.37122392,1.001543
12.37342862,1.000814
12.37563295,0.995057
12.37783689,0.992626
12.38004046,0.99481
12.38224365,0.996071
12.38444647,0.99988
12.3866489,1.002815
12.38885096,0.996214
12.39105265,0.984959
12.39325395,0.976678
12.39545488,0.966543
12.39765543,0.957688
12.3998556,0.964903
12.40205539,0.982636
12.40425481,0.999678
12.40645385,1.01464
12.40865251,1.020337
12.41085079,1.016025
12.4130487,1.011193
12.41524622,1.007912
12.41744337,0.999979
12.41964014,0.988245
12.42183654,0.978349
12.42403255,0.971193
12.42622818,0.967168
12.42842344,0.965338
12.43061832,0.962216
12.43281282,0.961811
12.43500694,0.970851
12.43720068,0.980264
12.43939404,0.982158
12.44158703,0.981307
12.44377963,0.978637
12.44597186,0.975198
12.44816371,0.973573
12.45035517,0.976407
12.45254626,0.981766
12.45473697,0.984093
12.4569273,0.985287
12.45911725,0.982512
12.46130682,0.976844
12.46349601,0.976609
12.46568482,0.980215
12.46787326,0.983133
12.47006131,0.983354
12.47224898,0.98673
12.47443627,0.99552
12.47662318,1.002446
12.47880972,1.0044
12.48099587,0.999376
12.48318164,0.989853
12.48536703,0.981937
12.48755204,0.977252
12.48973667,0.973078
12.49192092,0.967904
12.49410479,0.967938
12.49628828,0.975357
12.49847139,0.987369
12.50065412,0.998339
12.50283647,1.001652
12.50501843,1.006196
12.50720002,1.016901
12.50938122,1.026351
12.51156204,1.032083
12.51374249,1.034074
12.51592255,1.031467
12.51810223,1.026054
12.52028153,1.022379
12.52246044,1.017591
12.52463898,1.00973
12.52681713,1.005376
12.5289949,1.001801
12.5311723,0.993876
12.5333493,0.98261
12.53552593,0.973345
12.53770218,0.974576
12.53987804,0.982533
12.54205352,0.989883
12.54422862,0.998816
12.54640334,1.012166
12.54857767,1.021211
12.55075163,1.020637
12.5529252,1.021053
12.55509838,1.023761
12.55727119,1.024317
12.55944361,1.025092
12.56161565,1.023462
12.56378731,1.018601
12.56595859,1.017429
12.56812948,1.01902
12.57029999,1.016551
12.57247012,1.016426
12.57463986,1.023429
12.57680922,1.028829
12.5789782,1.028002
12.58114679,1.01959
12.583315,1.004617
12.58548283,0.991463
12.58765028,0.984443
12.58981734,0.981213
12.59198401,0.981971
12.59415031,0.987929
12.59631622,0.995498
12.59848174,1.001972
12.60064689,1.007376
12.60281165,1.005836
12.60497602,1.000471
12.60714001,1.002823
12.60930362,1.009253
12.61146684,1.012538
12.61362968,1.011614
12.61579214,1.00599
12.61795421,0.997264
12.62011589,0.991961
12.62227719,0.994796
12.62443811,1.000844
12.62659864,1.007409
12.62875879,1.017798
12.63091855,1.028053
12.63307793,1.032294
12.63523693,1.035187
12.63739553,1.037492
12.63955376,1.036655
12.6417116,1.035824
12.64386905,1.032355
12.64602612,1.023143
12.6481828,1.011171
12.6503391,0.999481
12.65249501,0.990465
12.65465054,0.986333
12.65680568,0.986399
12.65896044,0.989259
12.66111481,0.992872
12.66326879,0.994246
12.66542239,0.999238
12.6675756,1.017379
12.66972843,1.041372
12.67188087,1.057341
12.67403293,1.068649
12.6761846,1.074489
12.67833588,1.064126
12.68048678,1.042913
12.68263729,1.017601
12.68478741,0.992924
12.68693715,0.982694
12.6890865,0.987089
12.69123547,0.990817
12.69338404,0.992176
12.69553224,0.99849
12.69768004,1.008009
12.69982746,1.015955
12.70197449,1.019268
12.70412114,1.018538
12.70626739,1.01922
12.70841326,1.020982
12.71055875,1.013328
12.71270384,0.997221
12.71484855,0.988181
12.71699287,0.988779
12.71913681,0.997062
12.72128035,1.012968
12.72342351,1.024595
12.72556628,1.030572
12.72770867,1.040958
12.72985066,1.051552
12.73199227,1.055205
12.73413349,1.05345
12.73627433,1.048815
12.73841477,1.042152
12.74055483,1.03243
12.7426945,1.021894
12.74483378,1.014223
12.74697267,1.012984
12.74911117,1.019864
12.75124929,1.028975
12.75338702,1.032533
12.75552435,1.024234
12.7576613,1.010168
12.75979787,1.002611
12.76193404,0.999023
12.76406982,0.997946
12.76620522,1.0066
12.76834022,1.023597
12.77047484,1.038874
12.77260907,1.04496
12.77474291,1.040744
12.77687636,1.029327
12.77900942,1.018464
12.78114209,1.012855
12.78327437,1.007504
12.78540627,1.000816
12.78753777,1.000745
12.78966888,1.012626
12.79179961,1.031653
12.79392994,1.0483
12.79605989,1.057777
12.79818944,1.059401
12.80031861,1.057325
12.80244738,1.054137
12.80457577,1.043685
12.80670376,1.027541
12.80883137,1.01384
12.81095859,1.008786
12.81308541,1.015248
12.81521184,1.02643
12.81733789,1.03463
12.81946354,1.037193
12.82158881,1.037886
12.82371368,1.036757
12.82583816,1.028215
12.82796225,1.020144
12.83008595,1.016033
12.83220926,1.013416
12.83433218,1.022633
12.83645471,1.039388
12.83857684,1.04669
12.84069859,1.04423
12.84281995,1.03893
12.84494091,1.032125
12.84706148,1.028336
12.84918166,1.032882
12.85130145,1.033409
12.85342085,1.02139
12.85553986,1.013793
12.85765847,1.014725
12.85977669,1.010794
12.86189452,1.00307
12.86401196,0.997792
12.86612901,0.995956
12.86824567,1.002054
12.87036193,1.014482
12.8724778,1.018526
12.87459328,1.012008
12.87670837,1.012072
12.87882306,1.024691
12.88093737,1.034314
12.88305128,1.032515
12.8851648,1.027999
12.88727792,1.024486
12.88939065,1.023706
12.891503,1.029314
12.89361494,1.034517
12.8957265,1.0371
12.89783766,1.040997
12.89994843,1.043723
12.90205881,1.040936
12.90416879,1.031472
12.90627838,1.021696
12.90838758,1.016328
12.91049638,1.019724
12.91260479,1.033643
12.91471281,1.046013
12.91682043,1.051895
12.91892766,1.053926
12.9210345,1.050174
12.92314094,1.044933
12.92524699,1.042725
12.92735265,1.040388
12.92945791,1.038148
12.93156278,1.042441
12.93366725,1.054179
12.93577133,1.061422
12.93787502,1.059018
12.93997831,1.056343
12.94208121,1.054825
12.94418371,1.054358
12.94628582,1.056992
12.94838753,1.056371
12.95048885,1.047815
12.95258978,1.036472
12.95469031,1.031456
12.95679045,1.028949
12.95889019,1.024576
12.96098954,1.027406
12.96308849,1.03475
12.96518705,1.035653
12.96728521,1.036704
12.96938298,1.04224
12.97148035,1.037692
12.97357733,1.026108
12.97567391,1.020894
12.9777701,1.018596
12.97986589,1.019553
12.98196129,1.02883
12.98405629,1.03749
12.98615089,1.037993
12.9882451,1.04079
12.99033892,1.043114
12.99243234,1.036702
12.99452536,1.031868
12.99661799,1.029469
12.99871022,1.027725
13.00080205,1.031386
13.00289349,1.036698
13.00498453,1.035775
13.00707518,1.029384
13.00916543,1.023845
13.01125529,1.020011
13.01334474,1.020721
13.0154338,1.024867
13.01752247,1.031529
13.01961074,1.042458
13.02169861,1.051264
13.02378609,1.053317
13.02587316,1.049114
13.02795985,1.04359
13.03004613,1.041103
13.03213202,1.041679
13.03421751,1.041991
13.0363026,1.042493
13.0383873,1.051722
13.0404716,1.06457
13.0425555,1.071466
13.04463901,1.074152
13.04672211,1.072387
13.04880482,1.064178
13.05088714,1.04974
13.05296905,1.034019
13.05505057,1.018242
13.05713169,1.008921
13.05921241,1.014652
13.06129274,1.022116
13.06337266,1.02378
13.06545219,1.028588
13.06753132,1.036665
13.06961006,1.03814
13.07168839,1.029862
13.07376633,1.020979
13.07584386,1.019111
13.077921,1.03001
13.07999775,1.048534
13.08207409,1.057802
13.08415003,1.056121
13.08622558,1.051711
13.08830073,1.046678
13.09037547,1.039366
13.09244982,1.033977
13.09452377,1.036065
13.09659733,1.046298
13.09867048,1.06048
13.10074323,1.07057
13.10281559,1.075845
13.10488754,1.074359
13.1069591,1.065891
13.10903026,1.061264
13.11110102,1.060744
13.11317138,1.061482
13.11524133,1.063533
13.11731089,1.063099
13.11938005,1.060502
13.12144881,1.058587
13.12351718,1.056132
13.12558514,1.049244
13.1276527,1.047439
13.12971986,1.052689
13.13178662,1.05093
13.13385298,1.047183
13.13591894,1.051052
13.1379845,1.057362
13.14004967,1.062632
13.14211443,1.063234
13.14417879,1.05517
13.14624275,1.051007
13.14830631,1.059539
13.15036946,1.064178
13.15243222,1.056641
13.15449458,1.048772
13.15655654,1.050781
13.15861809,1.056859
13.16067925,1.054536
13.16274,1.049291
13.16480036,1.054834
13.16686031,1.067927
13.16891986,1.074336
13.17097901,1.073288
13.17303776,1.070564
13.17509611,1.069568
13.17715405,1.071568
13.1792116,1.064794
13.18126874,1.05226
13.18332549,1.051424
13.18538183,1.058543
13.18743777,1.060426
13.1894933,1.056973
13.19154844,1.056442
13.19360317,1.057585
13.1956575,1.059915
13.19771143,1.064726
13.19976496,1.062461
13.20181809,1.054786
13.20387081,1.04973
13.20592313,1.049546
13.20797505,1.051123
13.21002657,1.044861
13.21207768,1.032922
13.21412839,1.024689
13.2161787,1.03197
13.21822861,1.054991
13.22027811,1.071605
13.22232721,1.075573
13.22437591,1.079131
13.22642421,1.088537
13.2284721,1.098849
13.23051959,1.100338
13.23256668,1.093995
13.23461336,1.087093
13.23665964,1.088262
13.23870552,1.095756
13.24075099,1.095642
13.24279606,1.088805
13.24484073,1.085713
13.24688499,1.08966
13.24892885,1.100861
13.25097231,1.114384
13.25301536,1.122149
13.25505801,1.11935
13.25710026,1.111111
13.2591421,1.104981
13.26118354,1.099723
13.26322457,1.089604
13.2652652,1.074715
13.26730543,1.063301
13.26934525,1.060317
13.27138467,1.062576
13.27342368,1.063304
13.27546229,1.059882
13.27750049,1.054196
13.27953829,1.050018
13.28157569,1.049345
13.28361268,1.048202
13.28564927,1.048256
13.28768545,1.056718
13.28972122,1.067514
13.2917566,1.077351
13.29379156,1.094243
13.29582612,1.113654
13.29786028,1.122306
13.29989403,1.11804
13.30192738,1.109358
13.30396032,1.102489
13.30599286,1.092356
13.30802499,1.074985
13.31005672,1.05545
13.31208804,1.043653
13.31411895,1.045277
13.31614946,1.051318
13.31817956,1.055818
13.32020926,1.057395
13.32223855,1.054609
13.32426744,1.053902
13.32629592,1.055218
13.32832399,1.055631
13.33035166,1.058772
13.33237892,1.064676
13.33440578,1.068295
13.33643223,1.068369
13.33845828,1.072437
13.34048391,1.078102
13.34250914,1.078112
13.34453397,1.078578
13.34655839,1.082785
13.3485824,1.085597
13.350606,1.08872
13.3526292,1.096657
13.35465199,1.100778
13.35667438,1.098674
13.35869636,1.097098
13.36071793,1.091851
13.36273909,1.079341
13.36475985,1.063203
13.3667802,1.051252
13.36880014,1.046288
13.37081968,1.047198
13.3728388,1.051898
13.37485752,1.053238
13.37687584,1.054608
13.37889374,1.063562
13.38091124,1.079033
13.38292833,1.091675
13.38494502,1.095058
13.38696129,1.096386
13.38897716,1.096755
13.39099262,1.093795
13.39300767,1.087358
13.39502231,1.078159
13.39703655,1.073068
13.39905038,1.075339
13.4010638,1.080109
13.40307681,1.077757
13.40508941,1.06812
13.40710161,1.061264
13.40911339,1.057732
13.41112477,1.053879
13.41313574,1.055166
13.4151463,1.061296
13.41715645,1.063976
13.41916619,1.06368
13.42117553,1.063308
13.42318445,1.058622
13.42519297,1.053041
13.42720108,1.054363
13.42920878,1.058043
13.43121607,1.05608
13.43322295,1.054318
13.43522942,1.05542
13.43723548,1.050063
13.43924113,1.044447
13.44124638,1.050168
13.44325121,1.064728
13.44525564,1.084093
13.44725965,1.104679
13.44926326,1.121369
13.45126645,1.130133
13.45326924,1.127943
13.45527161,1.110705
13.45727358,1.080573
13.45927514,1.059209
13.46127628,1.059476
13.46327702,1.066662
13.46527735,1.068746
13.46727726,1.068269
13.46927677,1.070468
13.47127586,1.076375
13.47327455,1.077063
13.47527282,1.065339
13.47727069,1.052889
13.47926814,1.053383
13.48126518,1.061236
13.48326182,1.065261
13.48525804,1.064987
13.48725385,1.069274
13.48924925,1.083299
13.49124424,1.094967
13.49323881,1.093431
13.49523298,1.083406
13.49722674,1.06833
13.49922008,1.055177
13.50121302,1.055139
13.50320554,1.058888
13.50519765,1.054696
13.50718935,1.056478
13.50918064,1.069468
13.51117151,1.075528
13.51316198,1.072496
13.51515203,1.067448
13.51714167,1.060721
13.5191309,1.063995
13.52111972,1.081583
13.52310813,1.0957
13.52509612,1.099062
13.52708371,1.1045
13.52907088,1.113499
13.53105763,1.115266
13.53304398,1.113022
13.53502991,1.113125
13.53701544,1.11312
13.53900054,1.114363
13.54098524,1.112936
13.54296953,1.099934
13.5449534,1.078173
13.54693686,1.059916
13.5489199,1.049308
13.55090254,1.036553
13.55288476,1.025959
13.55486657,1.024823
13.55684796,1.024858
13.55882894,1.025648
13.56080951,1.027623
13.56278967,1.028809
13.56476941,1.030707
13.56674874,1.031838
13.56872766,1.034638
13.57070616,1.038983
13.57268425,1.044675
13.57466193,1.053108
13.57663919,1.062836
13.57861604,1.074807
13.58059247,1.082467
13.5825685,1.082093
13.5845441,1.076098
13.5865193,1.060874
13.58849408,1.041272
13.59046844,1.028867
13.5924424,1.02585
13.59441594,1.022784
13.59638906,1.016706
13.59836177,1.01467
13.60033407,1.015531
13.60230595,1.018667
13.60427742,1.022211
13.60624847,1.016439
13.60821911,1.005369
13.61018933,1.005461
13.61215914,1.011427
13.61412853,1.010072
13.61609751,1.010935
13.61806608,1.019198
13.62003423,1.027333
13.62200197,1.032342
13.62396929,1.032905
13.62593619,1.033396
13.62790268,1.038588
13.62986876,1.046625
13.63183442,1.053698
13.63379966,1.056871
13.63576449,1.057855
13.63772891,1.055459
13.63969291,1.048014
13.64165649,1.04455
13.64361966,1.049225
13.64558241,1.056158
13.64754475,1.063255
13.64950667,1.071739
13.65146817,1.080408
13.65342926,1.081928
13.65538993,1.080775
13.65735019,1.081115
13.65931003,1.07503
13.66126946,1.070479
13.66322847,1.072844
13.66518706,1.074033
13.66714524,1.071983
13.669103,1.068592
13.67106034,1.06204
13.67301727,1.049945
13.67497378,1.036162
13.67692987,1.019925
13.67888555,1.002031
13.68084081,0.996447
13.68279565,1.007136
13.68475008,1.020664
13.68670409,1.028711
13.68865769,1.032728
13.69061086,1.029562
13.69256362,1.024048
13.69451597,1.02592
13.69646789,1.025531
13.6984194,1.022015
13.70037049,1.024967
13.70232116,1.025411
13.70427142,1.016287
13.70622126,1.006174
13.70817068,1.001444
13.71011968,1.004214
13.71206827,1.014667
13.71401644,1.025436
13.71596419,1.033921
13.71791152,1.046181
13.71985844,1.058389
13.72180493,1.059548
13.72375101,1.046559
13.72569667,1.030312
13.72764191,1.025833
13.72958674,1.028899
13.73153115,1.019142
13.73347513,0.999842
13.7354187,0.991747
13.73736185,0.993713
13.73930459,1.000641
13.7412469,1.006298
13.7431888,1.002469
13.74513027,1.000277
13.74707133,1.005066
13.74901197,1.004868
13.75095219,0.99582
13.752892,0.987467
13.75483138,0.982765
13.75677034,0.979261
13.75870889,0.984759
13.76064701,0.999563
13.76258472,1.01411
13.76452201,1.026769
13.76645888,1.038961
13.76839532,1.047378
13.77033135,1.051213
13.77226696,1.046183
13.77420215,1.02689
13.77613693,1.002032
13.77807128,0.986998
13.78000521,0.984219
13.78193872,0.982705
13.78387181,0.984307
13.78580448,0.992607
13.78773674,1.000301
13.78966857,1.006069
13.79159998,1.007821
13.79353097,1.005792
13.79546154,1.002868
13.79739169,0.999099
13.79932143,0.994818
13.80125074,0.992597
13.80317963,0.995085
13.8051081,0.996678
13.80703615,1.000685
13.80896378,1.010737
13.81089098,1.017909
13.81281777,1.014763
13.81474414,1.000575
13.81667008,0.985971
13.81859561,0.97773
13.82052071,0.977927
13.8224454,0.984079
13.82436966,0.985927
13.8262935,0.990641
13.82821692,1.005049
13.83013992,1.01252
13.83206249,0.99932
13.83398465,0.981286
13.83590638,0.980613
13.8378277,0.991818
13.83974859,0.999386
13.84166906,0.996364
13.84358911,0.984791
13.84550873,0.977975
13.84742794,0.98163
13.84934672,0.984815
13.85126508,0.981499
13.85318302,0.977867
13.85510054,0.982179
13.85701763,0.991971
13.85893431,0.994604
13.86085056,0.986138
13.86276639,0.975959
13.86468179,0.972119
13.86659678,0.974726
13.86851134,0.984122
13.87042548,0.997452
13.87233919,1.00656
13.87425249,1.012657
13.87616536,1.019764
13.87807781,1.020772
13.87998983,1.010051
13.88190144,0.996977
13.88381262,0.99185
13.88572338,0.991413
13.88763371,0.98588
13.88954362,0.972465
13.89145311,0.959138
13.89336217,0.954309
13.89527082,0.957926
13.89717904,0.961473
13.89908683,0.964856
13.9009942,0.977879
13.90290115,0.997934
13.90480768,1.013985
13.90671378,1.020978
13.90861946,1.021496
13.91052471,1.017408
13.91242954,1.008281
13.91433395,0.993046
13.91623793,0.969062
13.91814149,0.945961
13.92004462,0.936877
13.92194733,0.939626
13.92384962,0.945108
13.92575148,0.950362
13.92765292,0.959594
13.92955393,0.966873
13.93145452,0.967114
13.93335469,0.968483
13.93525443,0.971416
13.93715375,0.977652
13.93905264,0.99104
13.94095111,1.004398
13.94284915,1.005406
13.94474677,0.99445
13.94664396,0.984307
13.94854073,0.973219
13.95043707,0.960694
13.95233299,0.952858
13.95422848,0.94999
13.95612355,0.957053
13.95801819,0.971352
13.95991241,0.980908
13.96180621,0.98091
13.96369957,0.977308
13.96559252,0.973882
13.96748503,0.972067
13.96937712,0.977663
13.97126879,0.985724
13.97316003,0.993124
